,DateTime,CITY_37_GFC-DQmv-AB,CITY_37_GFC-YQmv-AB,CITY_37_PT-022A,CITY_37_PT-022B,CITY_37_TT-022A,CITY_37_TT-022B,EMED_40_CRO-PCS-2-D,CITY_37_GFC-DQmv-A,CITY_37_GFC-DQmv-B,CITY_37_GFC-YQmv-A,CITY_37_GFC-YQmv-B
24,2024-01-10 00:00:00,"3,9974723011255264E-2","255,68533325195313","99,024063110351563","98,907188415527344","23,940000534057617","23,739999771118164","9319,8134765625","0,0","3,9974723011255264E-2","127,73114013671875","127,95419311523438"
0,2024-01-10 00:00:00,"3,9974723011255264E-2","255,68533325195313","99,024063110351563","98,907188415527344","23,940000534057617","23,739999771118164","9319,8134765625","0,0","3,9974723011255264E-2","127,73114013671875","127,95419311523438"
1,2024-01-10 01:00:00,"0,0","3,9974723011255264E-2","98,982810974121094","98,907188415527344","23,280000686645508","23,120000839233398","9279,658203125","0,0","0,0","0,0","3,9974723011255264E-2"
2,2024-01-10 02:00:00,"0,0","3,9974723011255264E-2","99,024063110351563","98,948440551757813","22,920000076293945","22,829999923706055","9279,658203125","0,0","0,0","0,0","3,9974723011255264E-2"
3,2024-01-10 03:00:00,"0,0","3,9974723011255264E-2","98,982810974121094","98,907188415527344","22,5","22,459999084472656","9279,658203125","0,0","0,0","0,0","3,9974723011255264E-2"
4,2024-01-10 04:00:00,"0,0","3,9974723011255264E-2","99,024063110351563","98,948440551757813","22,340000152587891","22,329999923706055","9279,658203125","0,0","0,0","0,0","3,9974723011255264E-2"
5,2024-01-10 05:00:00,"0,0","3,9974723011255264E-2","98,982810974121094","98,948440551757813","22,209999084472656","22,25","9279,658203125","0,0","0,0","0,0","3,9974723011255264E-2"
6,2024-01-10 06:00:00,"0,0","3,9974723011255264E-2","99,024063110351563","98,948440551757813","21,840000152587891","21,850000381469727","9279,658203125","0,0","0,0","0,0","3,9974723011255264E-2"
7,2024-01-10 07:00:00,"0,0","3,9974723011255264E-2","99,275001525878906","99,285308837890625","22,969999313354492","23,469999313354492","9279,658203125","0,0","0,0","0,0","3,9974723011255264E-2"
8,2024-01-10 08:00:00,"0,0","3,9974723011255264E-2","99,275001525878906","99,285308837890625","26,040000915527344","27,059999465942383","9279,658203125","0,0","0,0","0,0","3,9974723011255264E-2"
9,2024-01-10 09:00:00,"0,0","3,9974723011255264E-2","99,275001525878906","99,199371337890625","30,579999923706055","31,770000457763672","9279,658203125","0,0","0,0","0,0","3,9974723011255264E-2"
10,2024-01-10 10:00:00,"0,0","3,9974723011255264E-2","99,065315246582031","98,993125915527344","34,779998779296875","35,759998321533203","9279,658203125","0,0","0,0","0,0","3,9974723011255264E-2"
11,2024-01-10 11:00:00,"0,0","3,9974723011255264E-2","99,024063110351563","98,948440551757813","38,479999542236328","39,189998626708984","9279,658203125","0,0","0,0","0,0","3,9974723011255264E-2"
12,2024-01-10 12:00:00,"0,0","3,9974723011255264E-2","99,024063110351563","98,993125915527344","41,389999389648438","41,959999084472656","9279,658203125","0,0","0,0","0,0","3,9974723011255264E-2"
13,2024-01-10 13:00:00,"0,0","3,9974723011255264E-2","99,024063110351563","98,907188415527344","43,310001373291016","43,900001525878906","9279,658203125","0,0","0,0","0,0","3,9974723011255264E-2"
14,2024-01-10 14:00:00,"0,0","3,9974723011255264E-2","99,024063110351563","98,907188415527344","44,490001678466797","44,729999542236328","9279,658203125","0,0","0,0","0,0","3,9974723011255264E-2"
15,2024-01-10 15:00:00,"0,0","3,9974723011255264E-2","99,024063110351563","98,948440551757813","43,180000305175781","42,889999389648438","9279,658203125","0,0","0,0","0,0","3,9974723011255264E-2"
16,2024-01-10 16:00:00,"0,0","3,9974723011255264E-2","99,024063110351563","98,948440551757813","40,369998931884766","40,229999542236328","9279,658203125","0,0","0,0","0,0","3,9974723011255264E-2"
17,2024-01-10 17:00:00,"0,0","3,9974723011255264E-2","98,982810974121094","98,865936279296875","35,849998474121094","35,599998474121094","9279,658203125","0,0","0,0","0,0","3,9974723011255264E-2"
18,2024-01-10 18:00:00,"0,0","3,9974723011255264E-2","99,024063110351563","98,907188415527344","30,340000152587891","29,700000762939453","9279,658203125","0,0","0,0","0,0","3,9974723011255264E-2"
19,2024-01-10 19:00:00,"0,0","3,9974723011255264E-2","99,024063110351563","98,948440551757813","26,510000228881836","25,889999389648438","9279,658203125","0,0","0,0","0,0","3,9974723011255264E-2"
20,2024-01-10 20:00:00,"0,0","3,9974723011255264E-2","99,024063110351563","98,948440551757813","25,25","24,770000457763672","9279,658203125","0,0","0,0","0,0","3,9974723011255264E-2"
21,2024-01-10 21:00:00,"0,0","3,9974723011255264E-2","99,024063110351563","98,907188415527344","24,569999694824219","24,239999771118164","9279,658203125","0,0","0,0","0,0","3,9974723011255264E-2"
22,2024-01-10 22:00:00,"0,0","3,9974723011255264E-2","99,024063110351563","98,907188415527344","24,309999465942383","24,110000610351563","9279,658203125","0,0","0,0","0,0","3,9974723011255264E-2"
23,2024-01-10 23:00:00,"0,0","3,9974723011255264E-2","98,982810974121094","98,907188415527344","24,200000762939453","24,059999465942383","9279,658203125","0,0","0,0","0,0","3,9974723011255264E-2"
24,2024-01-11 00:00:00,"0,0","3,9974723011255264E-2","98,982810974121094","98,907188415527344","24,020000457763672","23,899999618530273","9279,658203125","0,0","0,0","0,0","3,9974723011255264E-2"
0,2024-01-11 00:00:00,"0,0","3,9974723011255264E-2","98,982810974121094","98,907188415527344","24,020000457763672","23,899999618530273","9279,658203125","0,0","0,0","0,0","3,9974723011255264E-2"
1,2024-01-11 01:00:00,"0,0","0,0","98,982810974121094","98,907188415527344","24,020000457763672","23,979999542236328","9389,8271484375","0,0","0,0","0,0","0,0"
2,2024-01-11 02:00:00,"0,0","0,0","99,024063110351563","98,948440551757813","24,020000457763672","23,979999542236328","9389,8271484375","0,0","0,0","0,0","0,0"
